gene	Sample_ID	compendium_version	rollup_cohort
MLXIP	TH34_1412_S01	v8	pancancer
MNT	TH34_1412_S01	v8	pancancer
MOB2	TH34_1412_S01	v8	pancancer
MTERF4	TH34_1412_S01	v8	pancancer
MUC2	TH34_1412_S01	v8	pancancer
MUC6	TH34_1412_S01	v8	pancancer
MUM1	TH34_1412_S01	v8	pancancer
MYH10	TH34_1412_S01	v8	pancancer
MYO16	TH34_1412_S01	v8	pancancer
NCOA2	TH34_1412_S01	v8	pancancer
NEDD1	TH34_1412_S01	v8	pancancer
NEDD4L	TH34_1412_S01	v8	pancancer
NELFB	TH34_1412_S01	v8	pancancer
NFE2L1	TH34_1412_S01	v8	pancancer
NGB	TH34_1412_S01	v8	pancancer
NKX2-5	TH34_1412_S01	v8	pancancer
NMT1	TH34_1412_S01	v8	pancancer
NOMO1	TH34_1412_S01	v8	pancancer
NREP	TH34_1412_S01	v8	pancancer
NRXN1	TH34_1412_S01	v8	pancancer
NSMF	TH34_1412_S01	v8	pancancer
NTNG2	TH34_1412_S01	v8	pancancer
NTRK3	TH34_1412_S01	v8	pancancer
NUFIP2	TH34_1412_S01	v8	pancancer
NYNRIN	TH34_1412_S01	v8	pancancer
ONECUT3	TH34_1412_S01	v8	pancancer
PABPC1L2B-AS1	TH34_1412_S01	v8	pancancer
PABPN1	TH34_1412_S01	v8	pancancer
PANK1	TH34_1412_S01	v8	pancancer
PAPD7	TH34_1412_S01	v8	pancancer
PAX6	TH34_1412_S01	v8	pancancer
PCBP3	TH34_1412_S01	v8	pancancer
PCDHB14	TH34_1412_S01	v8	pancancer
PCDHB2	TH34_1412_S01	v8	pancancer
PCDHB5	TH34_1412_S01	v8	pancancer
PCGF2	TH34_1412_S01	v8	pancancer
PCNX	TH34_1412_S01	v8	pancancer
PDE8B	TH34_1412_S01	v8	pancancer
PDK2	TH34_1412_S01	v8	pancancer
PDS5B	TH34_1412_S01	v8	pancancer
PDZD4	TH34_1412_S01	v8	pancancer
PIAS1	TH34_1412_S01	v8	pancancer
PLB1	TH34_1412_S01	v8	pancancer
PLCH2	TH34_1412_S01	v8	pancancer
PLK5	TH34_1412_S01	v8	pancancer
PLXNA4	TH34_1412_S01	v8	pancancer
PNN	TH34_1412_S01	v8	pancancer
POLG2	TH34_1412_S01	v8	pancancer
POMT2	TH34_1412_S01	v8	pancancer
PPAPDC2	TH34_1412_S01	v8	pancancer
PPIP5K2	TH34_1412_S01	v8	pancancer
PPP1R10	TH34_1412_S01	v8	pancancer
PPP2R2A	TH34_1412_S01	v8	pancancer
PPP6R3	TH34_1412_S01	v8	pancancer
PPWD1	TH34_1412_S01	v8	pancancer
PRG4	TH34_1412_S01	v8	pancancer
PRICKLE4	TH34_1412_S01	v8	pancancer
PRPF39	TH34_1412_S01	v8	pancancer
PRR14	TH34_1412_S01	v8	pancancer
PSIP1	TH34_1412_S01	v8	pancancer
PTP4A3	TH34_1412_S01	v8	pancancer
PTPRQ	TH34_1412_S01	v8	pancancer
R3HDM2	TH34_1412_S01	v8	pancancer
RAB7A	TH34_1412_S01	v8	pancancer
RAB8B	TH34_1412_S01	v8	pancancer
RAD17	TH34_1412_S01	v8	pancancer
RAP1GAP2	TH34_1412_S01	v8	pancancer
RASGRF2	TH34_1412_S01	v8	pancancer
RBFOX3	TH34_1412_S01	v8	pancancer
RBM12	TH34_1412_S01	v8	pancancer
RBM25	TH34_1412_S01	v8	pancancer
RBM33	TH34_1412_S01	v8	pancancer
RBM38	TH34_1412_S01	v8	pancancer
RBM5	TH34_1412_S01	v8	pancancer
REXO1	TH34_1412_S01	v8	pancancer
RFC1	TH34_1412_S01	v8	pancancer
RGS12	TH34_1412_S01	v8	pancancer
RIC8B	TH34_1412_S01	v8	pancancer
RIMS4	TH34_1412_S01	v8	pancancer
RNF212	TH34_1412_S01	v8	pancancer
RNPC3	TH34_1412_S01	v8	pancancer
RP1-172N19.5	TH34_1412_S01	v8	pancancer
RP11-1277A3.2	TH34_1412_S01	v8	pancancer
RP11-158M2.3	TH34_1412_S01	v8	pancancer
RP11-242D8.3	TH34_1412_S01	v8	pancancer
RP11-394O4.5	TH34_1412_S01	v8	pancancer
RP11-417N10.4	TH34_1412_S01	v8	pancancer
RP11-478C6.4	TH34_1412_S01	v8	pancancer
RP11-497H16.5	TH34_1412_S01	v8	pancancer
RP11-554I8.1	TH34_1412_S01	v8	pancancer
RP11-61A14.1	TH34_1412_S01	v8	pancancer
RP11-69E11.4	TH34_1412_S01	v8	pancancer
RP11-844P9.2	TH34_1412_S01	v8	pancancer
RP4-613B23.5	TH34_1412_S01	v8	pancancer
RP4-669L17.8	TH34_1412_S01	v8	pancancer
RPL29P11	TH34_1412_S01	v8	pancancer
RPS6KB1	TH34_1412_S01	v8	pancancer
RSRC1	TH34_1412_S01	v8	pancancer
RSRC2	TH34_1412_S01	v8	pancancer
RTP5	TH34_1412_S01	v8	pancancer
SAMD14	TH34_1412_S01	v8	pancancer
SCAMP1	TH34_1412_S01	v8	pancancer
SDC3	TH34_1412_S01	v8	pancancer
SEMA6C	TH34_1412_S01	v8	pancancer
SENP2	TH34_1412_S01	v8	pancancer
SERPINB9	TH34_1412_S01	v8	pancancer
SFSWAP	TH34_1412_S01	v8	pancancer
SGCA	TH34_1412_S01	v8	pancancer
SHOX2	TH34_1412_S01	v8	pancancer
SIMC1	TH34_1412_S01	v8	pancancer
SLC19A1	TH34_1412_S01	v8	pancancer
SLC22A23	TH34_1412_S01	v8	pancancer
SLC24A3	TH34_1412_S01	v8	pancancer
SLC25A27	TH34_1412_S01	v8	pancancer
SLC26A6	TH34_1412_S01	v8	pancancer
SLC6A13	TH34_1412_S01	v8	pancancer
SLC8A2	TH34_1412_S01	v8	pancancer
SLITRK2	TH34_1412_S01	v8	pancancer
SLTM	TH34_1412_S01	v8	pancancer
SMN1	TH34_1412_S01	v8	pancancer
SMN2	TH34_1412_S01	v8	pancancer
SMOC1	TH34_1412_S01	v8	pancancer
SMURF2	TH34_1412_S01	v8	pancancer
SNAP29	TH34_1412_S01	v8	pancancer
SNAPC2	TH34_1412_S01	v8	pancancer
SNED1	TH34_1412_S01	v8	pancancer
SNORA22	TH34_1412_S01	v8	pancancer
SNRNP70	TH34_1412_S01	v8	pancancer
SNRPGP10	TH34_1412_S01	v8	pancancer
SOS1	TH34_1412_S01	v8	pancancer
SOX21	TH34_1412_S01	v8	pancancer
SPATC1L	TH34_1412_S01	v8	pancancer
SREK1	TH34_1412_S01	v8	pancancer
SRRM1	TH34_1412_S01	v8	pancancer
SRSF5	TH34_1412_S01	v8	pancancer
SSTR3	TH34_1412_S01	v8	pancancer
ST3GAL3	TH34_1412_S01	v8	pancancer
ST5	TH34_1412_S01	v8	pancancer
ST6GALNAC5	TH34_1412_S01	v8	pancancer
SUGP2	TH34_1412_S01	v8	pancancer
SUMO1	TH34_1412_S01	v8	pancancer
SUPT20H	TH34_1412_S01	v8	pancancer
SYNJ1	TH34_1412_S01	v8	pancancer
TCP11L2	TH34_1412_S01	v8	pancancer
TGFBR3L	TH34_1412_S01	v8	pancancer
TGIF2	TH34_1412_S01	v8	pancancer
TH	TH34_1412_S01	v8	pancancer
TLE2	TH34_1412_S01	v8	pancancer
TMCO6	TH34_1412_S01	v8	pancancer
TMEM2	TH34_1412_S01	v8	pancancer
TMEM63C	TH34_1412_S01	v8	pancancer
TNNT3	TH34_1412_S01	v8	pancancer
TOR4A	TH34_1412_S01	v8	pancancer
TP53BP2	TH34_1412_S01	v8	pancancer
TRIM33	TH34_1412_S01	v8	pancancer
TRIM67	TH34_1412_S01	v8	pancancer
TRIO	TH34_1412_S01	v8	pancancer
TRPM2	TH34_1412_S01	v8	pancancer
TTC13	TH34_1412_S01	v8	pancancer
TTC8	TH34_1412_S01	v8	pancancer
TUBB8P12	TH34_1412_S01	v8	pancancer
TUBBP5	TH34_1412_S01	v8	pancancer
TUSC1	TH34_1412_S01	v8	pancancer
TYRO3	TH34_1412_S01	v8	pancancer
U2SURP	TH34_1412_S01	v8	pancancer
UBAP2	TH34_1412_S01	v8	pancancer
UBE2E2	TH34_1412_S01	v8	pancancer
UNC5A	TH34_1412_S01	v8	pancancer
UNC5B-AS1	TH34_1412_S01	v8	pancancer
UQCR10	TH34_1412_S01	v8	pancancer
USP40	TH34_1412_S01	v8	pancancer
UTRN	TH34_1412_S01	v8	pancancer
VAV2	TH34_1412_S01	v8	pancancer
VIPAS39	TH34_1412_S01	v8	pancancer
WDR11	TH34_1412_S01	v8	pancancer
WDR60	TH34_1412_S01	v8	pancancer
WIPF2	TH34_1412_S01	v8	pancancer
WIZ	TH34_1412_S01	v8	pancancer
WSB1	TH34_1412_S01	v8	pancancer
XKR8	TH34_1412_S01	v8	pancancer
XXbac-BPG252P9.9	TH34_1412_S01	v8	pancancer
ZDHHC22	TH34_1412_S01	v8	pancancer
ZFR	TH34_1412_S01	v8	pancancer
ZFYVE16	TH34_1412_S01	v8	pancancer
ZNF189	TH34_1412_S01	v8	pancancer
ZNF292	TH34_1412_S01	v8	pancancer
ZNF579	TH34_1412_S01	v8	pancancer
ZNF641	TH34_1412_S01	v8	pancancer
ZNF644	TH34_1412_S01	v8	pancancer
ZNF815P	TH34_1412_S01	v8	pancancer
AC027612.6	TH34_1414_S01	v8	pancancer
AC066694.1	TH34_1414_S01	v8	pancancer
AC132217.4	TH34_1414_S01	v8	pancancer
ACTC1	TH34_1414_S01	v8	pancancer
ADRA2C	TH34_1414_S01	v8	pancancer
AFG3L1P	TH34_1414_S01	v8	pancancer
AL442127.1	TH34_1414_S01	v8	pancancer
ALK	TH34_1414_S01	v8	pancancer
ANKRD52	TH34_1414_S01	v8	pancancer
ANKRD6	TH34_1414_S01	v8	pancancer
ANKS1A	TH34_1414_S01	v8	pancancer
ARHGAP26	TH34_1414_S01	v8	pancancer
ARHGEF25	TH34_1414_S01	v8	pancancer
ARHGEF7	TH34_1414_S01	v8	pancancer
B3GAT1	TH34_1414_S01	v8	pancancer
BLCAP	TH34_1414_S01	v8	pancancer
BRSK2	TH34_1414_S01	v8	pancancer
C1orf105	TH34_1414_S01	v8	pancancer
C20orf166-AS1	TH34_1414_S01	v8	pancancer
CACNA2D2	TH34_1414_S01	v8	pancancer
CAPN6	TH34_1414_S01	v8	pancancer
CBLN1	TH34_1414_S01	v8	pancancer
CCER2	TH34_1414_S01	v8	pancancer
CDH15	TH34_1414_S01	v8	pancancer
CDK4	TH34_1414_S01	v8	pancancer
CELA2B	TH34_1414_S01	v8	pancancer
CHGA	TH34_1414_S01	v8	pancancer
CHRD	TH34_1414_S01	v8	pancancer
CHRNA1	TH34_1414_S01	v8	pancancer
CHRND	TH34_1414_S01	v8	pancancer
CHRNG	TH34_1414_S01	v8	pancancer
CHST8	TH34_1414_S01	v8	pancancer
CILP	TH34_1414_S01	v8	pancancer
CLASP2	TH34_1414_S01	v8	pancancer
CLCN5	TH34_1414_S01	v8	pancancer
CNPY2	TH34_1414_S01	v8	pancancer
CNR1	TH34_1414_S01	v8	pancancer
COQ10A	TH34_1414_S01	v8	pancancer
CPA4	TH34_1414_S01	v8	pancancer
CPA5	TH34_1414_S01	v8	pancancer
CRMP1	TH34_1414_S01	v8	pancancer
CS	TH34_1414_S01	v8	pancancer
CSAG1	TH34_1414_S01	v8	pancancer
CSAG3	TH34_1414_S01	v8	pancancer
CTAG1A	TH34_1414_S01	v8	pancancer
CTAG1B	TH34_1414_S01	v8	pancancer
CTAG2	TH34_1414_S01	v8	pancancer
CTD-2314G24.2	TH34_1414_S01	v8	pancancer
CTD-2545M3.8	TH34_1414_S01	v8	pancancer
CTIF	TH34_1414_S01	v8	pancancer
DCTN2	TH34_1414_S01	v8	pancancer
DCX	TH34_1414_S01	v8	pancancer
DLGAP1-AS1	TH34_1414_S01	v8	pancancer
DLGAP1-AS2	TH34_1414_S01	v8	pancancer
DLK1	TH34_1414_S01	v8	pancancer
DMPK	TH34_1414_S01	v8	pancancer
DMRT2	TH34_1414_S01	v8	pancancer
DOK7	TH34_1414_S01	v8	pancancer
DRGX	TH34_1414_S01	v8	pancancer
DTX3	TH34_1414_S01	v8	pancancer
DUSP26	TH34_1414_S01	v8	pancancer
EDC4	TH34_1414_S01	v8	pancancer
EDN3	TH34_1414_S01	v8	pancancer
ENO3	TH34_1414_S01	v8	pancancer
EPHA8	TH34_1414_S01	v8	pancancer
EXOC3L1	TH34_1414_S01	v8	pancancer
FAM118A	TH34_1414_S01	v8	pancancer
FAM95C	TH34_1414_S01	v8	pancancer
FBN3	TH34_1414_S01	v8	pancancer
FBXO10	TH34_1414_S01	v8	pancancer
FGFR4	TH34_1414_S01	v8	pancancer
FITM1	TH34_1414_S01	v8	pancancer
FLNC	TH34_1414_S01	v8	pancancer
FNDC5	TH34_1414_S01	v8	pancancer
FRMPD1	TH34_1414_S01	v8	pancancer
FSD1	TH34_1414_S01	v8	pancancer
GNAO1	TH34_1414_S01	v8	pancancer
GPR173	TH34_1414_S01	v8	pancancer
GRIN1	TH34_1414_S01	v8	pancancer
GRM2	TH34_1414_S01	v8	pancancer
HDAC6	TH34_1414_S01	v8	pancancer
HES6	TH34_1414_S01	v8	pancancer
HMCN2	TH34_1414_S01	v8	pancancer
HRH3	TH34_1414_S01	v8	pancancer
HSPB2-C11orf52	TH34_1414_S01	v8	pancancer
IGF2	TH34_1414_S01	v8	pancancer
IGHV6-1	TH34_1414_S01	v8	pancancer
INA	TH34_1414_S01	v8	pancancer
INPPL1	TH34_1414_S01	v8	pancancer
ISL1	TH34_1414_S01	v8	pancancer
KANK4	TH34_1414_S01	v8	pancancer
KCND3	TH34_1414_S01	v8	pancancer
KIAA0408	TH34_1414_S01	v8	pancancer
KIAA0556	TH34_1414_S01	v8	pancancer
KIAA0895L	TH34_1414_S01	v8	pancancer
KIAA1614	TH34_1414_S01	v8	pancancer
KIF19	TH34_1414_S01	v8	pancancer
KLHL29	TH34_1414_S01	v8	pancancer
L1CAM	TH34_1414_S01	v8	pancancer
LA16c-312E8.4	TH34_1414_S01	v8	pancancer
LENG8	TH34_1414_S01	v8	pancancer
LINC00545	TH34_1414_S01	v8	pancancer
LINC01082	TH34_1414_S01	v8	pancancer
LPAR2	TH34_1414_S01	v8	pancancer
MAMSTR	TH34_1414_S01	v8	pancancer
MAP6	TH34_1414_S01	v8	pancancer
MARCH9	TH34_1414_S01	v8	pancancer
MAST2	TH34_1414_S01	v8	pancancer
MBD6	TH34_1414_S01	v8	pancancer
MEDAG	TH34_1414_S01	v8	pancancer
MEG3	TH34_1414_S01	v8	pancancer
MEGF10	TH34_1414_S01	v8	pancancer
MEOX1	TH34_1414_S01	v8	pancancer
MEST	TH34_1414_S01	v8	pancancer
METTL1	TH34_1414_S01	v8	pancancer
METTL21B	TH34_1414_S01	v8	pancancer
MICAL1	TH34_1414_S01	v8	pancancer
MIR503HG	TH34_1414_S01	v8	pancancer
MSH5	TH34_1414_S01	v8	pancancer
MXD3	TH34_1414_S01	v8	pancancer
MYBPHL	TH34_1414_S01	v8	pancancer
MYCN	TH34_1414_S01	v8	pancancer
MYL4	TH34_1414_S01	v8	pancancer
MYL6	TH34_1414_S01	v8	pancancer
MYL6B	TH34_1414_S01	v8	pancancer
MYO18A	TH34_1414_S01	v8	pancancer
MYO18B	TH34_1414_S01	v8	pancancer
MYO7B	TH34_1414_S01	v8	pancancer
MYOD1	TH34_1414_S01	v8	pancancer
MYOG	TH34_1414_S01	v8	pancancer
NABP2	TH34_1414_S01	v8	pancancer
NBPF1	TH34_1414_S01	v8	pancancer
NCOA1	TH34_1414_S01	v8	pancancer
NELL1	TH34_1414_S01	v8	pancancer
NEU4	TH34_1414_S01	v8	pancancer
NHLH1	TH34_1414_S01	v8	pancancer
NKAIN1	TH34_1414_S01	v8	pancancer
NOS1	TH34_1414_S01	v8	pancancer
NPIPA1	TH34_1414_S01	v8	pancancer
NPIPA3	TH34_1414_S01	v8	pancancer
NPIPA5	TH34_1414_S01	v8	pancancer
NPIPP1	TH34_1414_S01	v8	pancancer
OLIG1	TH34_1414_S01	v8	pancancer
OTX2	TH34_1414_S01	v8	pancancer
PACS2	TH34_1414_S01	v8	pancancer
PAN2	TH34_1414_S01	v8	pancancer
PBX4	TH34_1414_S01	v8	pancancer
PCBP4	TH34_1414_S01	v8	pancancer
PDZD4	TH34_1414_S01	v8	pancancer
PEG3	TH34_1414_S01	v8	pancancer
PI4KAP1	TH34_1414_S01	v8	pancancer
PI4KAP2	TH34_1414_S01	v8	pancancer
PIPOX	TH34_1414_S01	v8	pancancer
PITPNM3	TH34_1414_S01	v8	pancancer
PITX2	TH34_1414_S01	v8	pancancer
PKD1	TH34_1414_S01	v8	pancancer
PKD1P6	TH34_1414_S01	v8	pancancer
PLXDC1	TH34_1414_S01	v8	pancancer
POPDC3	TH34_1414_S01	v8	pancancer
PPFIA4	TH34_1414_S01	v8	pancancer
PRCD	TH34_1414_S01	v8	pancancer
PRDM12	TH34_1414_S01	v8	pancancer
PRL	TH34_1414_S01	v8	pancancer
PTPRD	TH34_1414_S01	v8	pancancer
RAP1GAP2	TH34_1414_S01	v8	pancancer
RAPSN	TH34_1414_S01	v8	pancancer
RGR	TH34_1414_S01	v8	pancancer
RNF41	TH34_1414_S01	v8	pancancer
RP1-302G2.5	TH34_1414_S01	v8	pancancer
RP11-1212A22.4	TH34_1414_S01	v8	pancancer
RP11-12M5.3	TH34_1414_S01	v8	pancancer
RP11-14N7.2	TH34_1414_S01	v8	pancancer
RP11-161M6.2	TH34_1414_S01	v8	pancancer
RP11-299L17.3	TH34_1414_S01	v8	pancancer
RP11-379B18.5	TH34_1414_S01	v8	pancancer
RP11-478C6.4	TH34_1414_S01	v8	pancancer
RP11-575L7.8	TH34_1414_S01	v8	pancancer
RP11-632C17__A.1	TH34_1414_S01	v8	pancancer
RP11-958N24.1	TH34_1414_S01	v8	pancancer
RP11-977G19.5	TH34_1414_S01	v8	pancancer
RPS6KL1	TH34_1414_S01	v8	pancancer
RYR1	TH34_1414_S01	v8	pancancer
SAMD4A	TH34_1414_S01	v8	pancancer
SEZ6	TH34_1414_S01	v8	pancancer
SGCA	TH34_1414_S01	v8	pancancer
SGK494	TH34_1414_S01	v8	pancancer
SH2D5	TH34_1414_S01	v8	pancancer
SHD	TH34_1414_S01	v8	pancancer
SIRT2	TH34_1414_S01	v8	pancancer
SLC25A29	TH34_1414_S01	v8	pancancer
SLC26A10	TH34_1414_S01	v8	pancancer
SLC6A1	TH34_1414_S01	v8	pancancer
SLC6A3	TH34_1414_S01	v8	pancancer
SLX1A-SULT1A3	TH34_1414_S01	v8	pancancer
SMARCC2	TH34_1414_S01	v8	pancancer
SMPX	TH34_1414_S01	v8	pancancer
SNAI1	TH34_1414_S01	v8	pancancer
SNAP25	TH34_1414_S01	v8	pancancer
SNHG25	TH34_1414_S01	v8	pancancer
SNRPGP10	TH34_1414_S01	v8	pancancer
SOX8	TH34_1414_S01	v8	pancancer
SPSB4	TH34_1414_S01	v8	pancancer
SRPK3	TH34_1414_S01	v8	pancancer
SRRM4	TH34_1414_S01	v8	pancancer
STAC3	TH34_1414_S01	v8	pancancer
STAT2	TH34_1414_S01	v8	pancancer
STK25	TH34_1414_S01	v8	pancancer
STMN2	TH34_1414_S01	v8	pancancer
TAGLN3	TH34_1414_S01	v8	pancancer
TEX14	TH34_1414_S01	v8	pancancer
TFAP2B	TH34_1414_S01	v8	pancancer
TMEM120B	TH34_1414_S01	v8	pancancer
TMEM63C	TH34_1414_S01	v8	pancancer
TMEM8C	TH34_1414_S01	v8	pancancer
TNNI1	TH34_1414_S01	v8	pancancer
TNNT2	TH34_1414_S01	v8	pancancer
TNNT3	TH34_1414_S01	v8	pancancer
TRAPPC12	TH34_1414_S01	v8	pancancer
TSC22D2	TH34_1414_S01	v8	pancancer
TSFM	TH34_1414_S01	v8	pancancer
TTN-AS1	TH34_1414_S01	v8	pancancer
TUBGCP3	TH34_1414_S01	v8	pancancer
VASH2	TH34_1414_S01	v8	pancancer
WSCD1	TH34_1414_S01	v8	pancancer
ZDHHC22	TH34_1414_S01	v8	pancancer
ABCC8	TH34_1415_S01	v8	pancancer
ADGRB1	TH34_1415_S01	v8	pancancer
AGER	TH34_1415_S01	v8	pancancer
C5orf46	TH34_1415_S01	v8	pancancer
CBLN2	TH34_1415_S01	v8	pancancer
CLEC11A	TH34_1415_S01	v8	pancancer
COL9A1	TH34_1415_S01	v8	pancancer
COLEC11	TH34_1415_S01	v8	pancancer
CRH	TH34_1415_S01	v8	pancancer
CROCC	TH34_1415_S01	v8	pancancer
CTB-134H23.3	TH34_1415_S01	v8	pancancer
CTD-3214H19.16	TH34_1415_S01	v8	pancancer
DIO3	TH34_1415_S01	v8	pancancer
DIO3OS	TH34_1415_S01	v8	pancancer
DLK1	TH34_1415_S01	v8	pancancer
DLL4	TH34_1415_S01	v8	pancancer
EME2	TH34_1415_S01	v8	pancancer
FLRT2	TH34_1415_S01	v8	pancancer
FLT4	TH34_1415_S01	v8	pancancer
GK	TH34_1415_S01	v8	pancancer
HBG2	TH34_1415_S01	v8	pancancer
HMOX1	TH34_1415_S01	v8	pancancer
HP	TH34_1415_S01	v8	pancancer
ICOSLG	TH34_1415_S01	v8	pancancer
IL6	TH34_1415_S01	v8	pancancer
LA16c-361A3.3	TH34_1415_S01	v8	pancancer
LINC01393	TH34_1415_S01	v8	pancancer
MAPK8IP3	TH34_1415_S01	v8	pancancer
MARCO	TH34_1415_S01	v8	pancancer
MEG3	TH34_1415_S01	v8	pancancer
MMP23B	TH34_1415_S01	v8	pancancer
MYBPC2	TH34_1415_S01	v8	pancancer
NAPSA	TH34_1415_S01	v8	pancancer
NPTX2	TH34_1415_S01	v8	pancancer
PCDH18	TH34_1415_S01	v8	pancancer
PDE8B	TH34_1415_S01	v8	pancancer
PEAR1	TH34_1415_S01	v8	pancancer
PLXDC1	TH34_1415_S01	v8	pancancer
POLE	TH34_1415_S01	v8	pancancer
PTGIR	TH34_1415_S01	v8	pancancer
PTX3	TH34_1415_S01	v8	pancancer
RP11-323N12.5	TH34_1415_S01	v8	pancancer
RP11-343H5.4	TH34_1415_S01	v8	pancancer
RP11-82L18.2	TH34_1415_S01	v8	pancancer
RP4-765C7.2	TH34_1415_S01	v8	pancancer
SCARA5	TH34_1415_S01	v8	pancancer
SCGB1A1	TH34_1415_S01	v8	pancancer
SCGB3A2	TH34_1415_S01	v8	pancancer
SFTA2	TH34_1415_S01	v8	pancancer
SFTPA1	TH34_1415_S01	v8	pancancer
SFTPA2	TH34_1415_S01	v8	pancancer
SFTPB	TH34_1415_S01	v8	pancancer
SFTPC	TH34_1415_S01	v8	pancancer
SFTPD	TH34_1415_S01	v8	pancancer
SHISA3	TH34_1415_S01	v8	pancancer
SLC1A6	TH34_1415_S01	v8	pancancer
SNHG25	TH34_1415_S01	v8	pancancer
STAB1	TH34_1415_S01	v8	pancancer
STXBP5-AS1	TH34_1415_S01	v8	pancancer
SULT1E1	TH34_1415_S01	v8	pancancer
SYCE1L	TH34_1415_S01	v8	pancancer
TIMP1	TH34_1415_S01	v8	pancancer
TRH	TH34_1415_S01	v8	pancancer
UACA	TH34_1415_S01	v8	pancancer
VGF	TH34_1415_S01	v8	pancancer
AAK1	TH34_1444_S01	v8	pancancer
ABI3BP	TH34_1444_S01	v8	pancancer
AC093838.4	TH34_1444_S01	v8	pancancer
AC138035.2	TH34_1444_S01	v8	pancancer
ACAD8	TH34_1444_S01	v8	pancancer
ACSF3	TH34_1444_S01	v8	pancancer
ADCY9	TH34_1444_S01	v8	pancancer
ADGRF5	TH34_1444_S01	v8	pancancer
AFAP1L2	TH34_1444_S01	v8	pancancer
AFF1	TH34_1444_S01	v8	pancancer
AHDC1	TH34_1444_S01	v8	pancancer
AKT2	TH34_1444_S01	v8	pancancer
AL157871.2	TH34_1444_S01	v8	pancancer
AL442127.1	TH34_1444_S01	v8	pancancer
ALAS1	TH34_1444_S01	v8	pancancer
AREL1	TH34_1444_S01	v8	pancancer
ARHGAP22	TH34_1444_S01	v8	pancancer
ARHGEF10	TH34_1444_S01	v8	pancancer
ARHGEF9	TH34_1444_S01	v8	pancancer
ARID3A	TH34_1444_S01	v8	pancancer
ASAP2	TH34_1444_S01	v8	pancancer
ATG4B	TH34_1444_S01	v8	pancancer
ATXN2	TH34_1444_S01	v8	pancancer
BCL9	TH34_1444_S01	v8	pancancer
BMF	TH34_1444_S01	v8	pancancer
BRD2	TH34_1444_S01	v8	pancancer
BRPF3	TH34_1444_S01	v8	pancancer
BTNL9	TH34_1444_S01	v8	pancancer
C16orf89	TH34_1444_S01	v8	pancancer
CABIN1	TH34_1444_S01	v8	pancancer
CCDC93	TH34_1444_S01	v8	pancancer
CD22	TH34_1444_S01	v8	pancancer
CDC27	TH34_1444_S01	v8	pancancer
CHD2	TH34_1444_S01	v8	pancancer
CITED2	TH34_1444_S01	v8	pancancer
CLK3	TH34_1444_S01	v8	pancancer
CNNM4	TH34_1444_S01	v8	pancancer
CNOT3	TH34_1444_S01	v8	pancancer
CNTD2	TH34_1444_S01	v8	pancancer
CNTFR	TH34_1444_S01	v8	pancancer
COL9A3	TH34_1444_S01	v8	pancancer
COQ4	TH34_1444_S01	v8	pancancer
CORO6	TH34_1444_S01	v8	pancancer
CPSF7	TH34_1444_S01	v8	pancancer
CREB1	TH34_1444_S01	v8	pancancer
CRTC2	TH34_1444_S01	v8	pancancer
CST6	TH34_1444_S01	v8	pancancer
CTC-435M10.3	TH34_1444_S01	v8	pancancer
CTSB	TH34_1444_S01	v8	pancancer
CWH43	TH34_1444_S01	v8	pancancer
DDX17	TH34_1444_S01	v8	pancancer
DDX5	TH34_1444_S01	v8	pancancer
DICER1	TH34_1444_S01	v8	pancancer
DIO2	TH34_1444_S01	v8	pancancer
DLG5	TH34_1444_S01	v8	pancancer
DPH1	TH34_1444_S01	v8	pancancer
DRAP1	TH34_1444_S01	v8	pancancer
DUOX1	TH34_1444_S01	v8	pancancer
DUOX2	TH34_1444_S01	v8	pancancer
DUOXA1	TH34_1444_S01	v8	pancancer
DUOXA2	TH34_1444_S01	v8	pancancer
EBF4	TH34_1444_S01	v8	pancancer
EHMT1	TH34_1444_S01	v8	pancancer
EIF2B2	TH34_1444_S01	v8	pancancer
EIF4ENIF1	TH34_1444_S01	v8	pancancer
EIF4G2	TH34_1444_S01	v8	pancancer
EMID1	TH34_1444_S01	v8	pancancer
ENTHD2	TH34_1444_S01	v8	pancancer
EPOR	TH34_1444_S01	v8	pancancer
FAM133B	TH34_1444_S01	v8	pancancer
FAM167A	TH34_1444_S01	v8	pancancer
FAM189A2	TH34_1444_S01	v8	pancancer
FAM193B	TH34_1444_S01	v8	pancancer
FAM49A	TH34_1444_S01	v8	pancancer
FAM63A	TH34_1444_S01	v8	pancancer
FAR2P1	TH34_1444_S01	v8	pancancer
FBF1	TH34_1444_S01	v8	pancancer
FBRS	TH34_1444_S01	v8	pancancer
FCGBP	TH34_1444_S01	v8	pancancer
FKBP1A	TH34_1444_S01	v8	pancancer
FNBP4	TH34_1444_S01	v8	pancancer
FOXE1	TH34_1444_S01	v8	pancancer
FOXP4	TH34_1444_S01	v8	pancancer
FRMD3	TH34_1444_S01	v8	pancancer
FUBP3	TH34_1444_S01	v8	pancancer
GGA2	TH34_1444_S01	v8	pancancer
GOLGA8A	TH34_1444_S01	v8	pancancer
GOLGA8B	TH34_1444_S01	v8	pancancer
GOLGA8M	TH34_1444_S01	v8	pancancer
GOLGA8N	TH34_1444_S01	v8	pancancer
GOLGA8O	TH34_1444_S01	v8	pancancer
GOLGA8Q	TH34_1444_S01	v8	pancancer
GOLGA8R	TH34_1444_S01	v8	pancancer
GSE1	TH34_1444_S01	v8	pancancer
